ID_pedido,anos_experiencia_agente,classificacao_agente,latitude_loja,longitude_loja,latitude_entrega,longitude_entrega,data_pedido,hora_pedido,hora_retirada,clima,trafego,veiculo,area,categoria_produto,tempo_entrega
ped_2icy7lioy,10,4.9,22.305331857749785,73.18408040240256,22.357947375757448,73.22769795409428,2024-03-31,19:55:00,20:05:00,Neblina,Congestionamento,Motocicleta,Metropolitano,Calçados,160
ped_ek7xohezr,15,3.7,12.986786339999899,80.22048670987813,13.08759689665706,80.33301344271335,2024-03-23,21:20:00,21:30:00,Tempestade,Congestionamento,Motocicleta,Metropolitano,Mercado,40
ped_fm1emq52c,3,4.9,17.41697730080915,78.46910407581481,17.48277070429323,78.51908679988112,2024-03-24,21:45:00,21:50:00,Chuvoso,Congestionamento,Scooter,Metropolitano,Eletronicos,133
ped_70m6fxsp1,12,4.6,21.178699908454142,72.78318813474118,21.248929779766105,72.87025007595463,2024-03-12,19:40:00,19:55:00,Ensolarado,Congestionamento,Van,Metropolitano,Lazer,154
ped_6my90ge4w,4,4.1,21.187535268735505,72.79580115866288,21.230116765771776,72.83437015362196,2024-03-03,14:50:00,15:00:00,Tempestade,Alto,Scooter,Urbano,Acessorios,28
ped_j534r9bnm,10,3.9,11.024098359774674,76.95500111246261,11.04849424518169,76.98191581199329,2024-03-09,18:10:00,18:20:00,Neblina,Medio,Motocicleta,Metropolitano,Livros,134
ped_2lb5m0q47,9,4.9,-0.013599621229867291,-0.0066653264490270335,0.052886863686394246,0.04785284440021408,2024-03-17,12:20:00,12:30:00,Nublado,Alto,Motocicleta,Urbano,Cuidados pessoais,170
ped_x8fs3gj57,11,4.4,19.069883365558848,72.83544801026687,19.14651226861417,72.91072090115495,2024-03-18,23:40:00,23:50:00,Nublado,Baixo,Scooter,Metropolitano,Pets,148
ped_1o32vdt59,10,4.6,0.0015359531329237025,0.014230265183842865,0.02874571669247579,0.05021690037013171,2024-03-19,12:50:00,12:55:00,Ventania,Alto,Motocicleta,Urbano,Lazer,27
ped_d0qlvqjav,17,4.9,12.964073154161293,77.6340493438777,13.039512038901476,77.7054556067975,2024-03-07,23:20:00,23:30:00,Tempestade,Baixo,Motocicleta,Outro,Brinquedos,90
ped_zrn2l98lg,17,4.9,11.01444851399957,76.98783314497605,11.126403439190454,77.09570424893842,2024-03-04,17:50:00,18:00:00,Chuvoso,Medio,Motocicleta,Metropolitano,Roupas,177
ped_2k6fo5kwz,16,3.6,-0.0007660348858393262,0.015086681736686217,0.01910523339298509,0.029197925108145457,2024-04-03,10:25:00,10:35:00,Ventania,Baixo,Scooter,Metropolitano,Pets,81
ped_772dq8mo2,7,5.0,-0.0030698919557031333,-0.007930031742367708,0.006282925711438295,0.020359584484898094,2024-03-11,09:10:00,09:25:00,Ventania,Baixo,Scooter,Metropolitano,Eletronicos,128
ped_2k5bntvk0,6,5.0,12.316306739942403,76.66347879990549,12.356293008960952,76.68537755678152,2024-04-01,12:30:00,12:45:00,Nublado,Alto,Motocicleta,Metropolitano,Cosmeticos,66
ped_cq12uptfs,17,5.0,11.034718001980245,77.01911283939208,11.080529742179547,77.09684746837267,2024-03-20,17:10:00,17:20:00,Tempestade,Medio,Motocicleta,Metropolitano,Brinquedos,28
ped_ecao78yxl,9,4.7,12.30914402468345,76.60622858082837,12.45957020941403,76.72101784234893,2024-03-31,19:15:00,19:30:00,Nublado,Congestionamento,Motocicleta,Urbano,Esportes,46
ped_rop0hyq2h,10,4.9,22.55317943157401,88.35044255047269,22.608859150433535,88.41556452428283,2024-02-13,23:50:00,23:55:00,Tempestade,Baixo,Motocicleta,Metropolitano,Cosmeticos,138
ped_o0gc2xcto,8,4.3,11.021013080774344,76.98543654098411,11.131099350052255,77.08926689087639,2024-03-29,18:45:00,18:50:00,Neblina,Medio,Motocicleta,Urbano,Lanches,53
ped_y3ngqt9iv,17,4.4,22.298524776683173,73.17583825485566,22.38982853258205,73.2460036415131,2024-03-16,20:40:00,20:45:00,Ensolarado,Congestionamento,Motocicleta,Metropolitano,Cuidados pessoais,137
ped_bxhkmqhur,19,4.7,23.35095160045817,85.32231379942954,23.447964413075198,85.40084738293874,2024-03-14,22:10:00,22:25:00,Ventania,Baixo,Scooter,Metropolitano,Cosmeticos,82
ped_3r45ky6hk,5,3.9,18.594718944472444,73.77175326650998,18.65833821668407,73.84626918638794,2024-03-31,17:20:00,17:25:00,Ventania,Medio,Motocicleta,Metropolitano,Brinquedos,78
ped_vxql5opv1,2,4.3,21.188401007439527,72.77980074992284,21.236318614688667,72.84928439941264,2024-03-17,19:55:00,20:10:00,Neblina,Congestionamento,Motocicleta,Metropolitano,Cosmeticos,38
ped_t6j56b66m,3,4.6,22.71638779942193,75.88330151904529,22.75885468488186,75.95949590219065,2024-03-28,18:15:00,18:25:00,Chuvoso,Medio,Scooter,Metropolitano,Lazer,53
ped_36mzvbzo7,4,4.6,0.01921280649446812,0.006350189564525799,0.06297513981590076,0.06353823850981458,2024-04-04,23:50:00,00:00:00,Neblina,Baixo,Motocicleta,Metropolitano,Esportes,161
ped_kcfifi45l,12,4.9,17.454732656198246,78.39031830835728,17.534603273805008,78.47982580718931,2024-03-04,17:25:00,17:35:00,Neblina,Medio,Motocicleta,Metropolitano,Joias,116
ped_hh1tgktpd,9,4.0,13.109815433992905,80.2564673867804,13.176193106715774,80.35537609235503,2024-03-04,23:45:00,00:00:00,Chuvoso,Baixo,Van,Metropolitano,Calçados,154
ped_fvzcnkrlw,11,3.8,10.032994700014472,76.3204756762956,10.102120250270975,76.38720102578978,2024-02-14,18:30:00,18:35:00,Ventania,Medio,Motocicleta,Urbano,Cosmeticos,146
ped_lmys9h25r,16,3.8,22.29881221751616,73.1892599514552,22.384461760496556,73.23874062904268,2024-03-25,21:35:00,21:45:00,Ventania,Congestionamento,Motocicleta,Metropolitano,Lazer,46
ped_frsv5c1j8,5,4.3,12.963335614561865,80.21743278423621,12.994436280439286,80.23592656479875,2024-03-17,08:40:00,08:55:00,Ventania,Baixo,Scooter,Metropolitano,Livros,118
ped_2o6gl3u4x,13,4.1,12.3154553591383,76.64594265678146,12.338261876337885,76.70362371051716,2024-04-01,22:35:00,22:40:00,Ventania,Baixo,Scooter,Metropolitano,Mercado,28
ped_td1tx5979,11,3.5,19.18958303049745,72.83390365063964,19.188326446128492,72.832216266723,2024-03-19,11:45:00,11:50:00,Ventania,Alto,Motocicleta,Metropolitano,Esportes,46
ped_bo79flcru,14,3.8,-0.00610727795761864,-0.005213026105489111,0.052799143175010686,0.056253442989605336,2024-03-07,23:25:00,23:40:00,Chuvoso,Baixo,Scooter,Urbano,Mercado,35
ped_o68zh93wn,11,4.4,26.92933930015778,75.78737994905556,26.99893778319301,75.85447539803066,2024-03-02,19:10:00,19:15:00,Ensolarado,Congestionamento,Scooter,Metropolitano,Cozinha,141
ped_nbenytbfq,12,4.9,25.4454258501057,81.85930729771333,25.4992788986129,81.91210527406852,2024-02-16,18:45:00,19:00:00,Neblina,Medio,Motocicleta,Metropolitano,Eletronicos,26
ped_y1b8eal9w,10,4.1,23.362885432671874,85.33081504563216,23.446915229095904,85.39608011672391,2024-03-29,18:15:00,18:25:00,Nublado,Medio,Motocicleta,Metropolitano,Lazer,175
ped_4kjcnpj2j,18,4.5,17.458422100947846,78.48992812063935,17.511578322166198,78.56153910319568,2024-03-07,22:30:00,22:35:00,Tempestade,Baixo,Scooter,Metropolitano,Joias,169
ped_l3aethlat,4,3.7,18.530588139059443,73.82161389204866,18.599033583184085,73.90185578405055,2024-03-03,19:00:00,19:05:00,Neblina,Medio,Scooter,Urbano,Livros,126
ped_1l1oftnbi,17,4.2,12.330642453428279,76.62370478380399,12.366754284690014,76.66865421907944,2024-03-30,13:10:00,13:20:00,Ventania,Alto,Motocicleta,Metropolitano,Cosmeticos,155
ped_tz2a8fe6n,3,4.0,12.31118491265558,76.65343476772628,12.36732480122131,76.7345442758725,2024-03-19,17:55:00,18:05:00,Ventania,Medio,Motocicleta,Metropolitano,Cuidados pessoais,134
ped_ltx7y24wt,13,4.7,19.053625736934883,72.82397587300348,19.123982374526758,72.90359517850035,2024-03-15,19:50:00,20:05:00,Nublado,Congestionamento,Motocicleta,Metropolitano,Joias,122
ped_wphuah25e,2,4.6,12.338278360410271,76.60540694871949,12.42750110847432,76.69164433648665,2024-03-02,21:15:00,21:20:00,Neblina,Congestionamento,Motocicleta,Metropolitano,Cuidados pessoais,101
ped_v7azj3rqz,4,3.6,23.35683473511284,85.32815978522292,23.409407115555076,85.39471717453485,2024-03-31,19:35:00,19:45:00,Neblina,Congestionamento,Motocicleta,Metropolitano,Casa,70
ped_hl0hyd6as,2,4.8,22.72765599872988,75.87553414319784,22.799828323137767,75.96955363885569,2024-03-06,19:10:00,19:20:00,Chuvoso,Congestionamento,Motocicleta,Metropolitano,Cozinha,49
ped_4pnez1bfi,5,4.4,13.028958985112283,80.27995825559685,13.059672849702814,80.28938711950826,2024-03-21,21:20:00,21:30:00,Neblina,Congestionamento,Motocicleta,Metropolitano,Lanches,160
ped_6ymim4kd7,4,4.4,26.763002452198606,75.85403262950858,26.7840662537816,75.84755118865286,2024-03-01,09:50:00,10:05:00,Tempestade,Baixo,Motocicleta,Metropolitano,Esportes,153
ped_dsf7rmwsk,7,4.9,21.14413284681275,72.79424841540234,21.195568851510856,72.81033246120192,2024-03-24,20:35:00,20:40:00,Chuvoso,Congestionamento,Scooter,Metropolitano,Pets,133
ped_axgyuoalg,14,4.3,12.310154803246764,76.66167303341776,12.399806762587199,76.76194079931932,2024-04-04,21:15:00,21:25:00,Tempestade,Congestionamento,Motocicleta,Semi-urbano,Roupas,160
ped_ous2y658z,4,3.7,21.161770887805478,72.78047088606979,21.213956236068785,72.84659848487716,2024-03-02,23:00:00,23:15:00,Ventania,Baixo,Motocicleta,Metropolitano,Eletronicos,27
ped_k8hnjbicu,6,4.9,17.414219436603403,78.31968191958678,17.450820551292534,78.3800939013913,2024-04-01,15:00:00,15:10:00,Nublado,Alto,Motocicleta,Metropolitano,Lanches,120
ped_zhbf12zyl,18,4.3,26.46905785311721,80.308456331829,26.5887436729004,80.40181402769738,2024-02-12,19:45:00,19:50:00,Neblina,Congestionamento,Motocicleta,Metropolitano,Pets,117
ped_e7o9owfuw,17,4.0,12.295036738149069,76.61277216048873,12.338950097784586,76.70142440688714,2024-04-05,17:45:00,17:55:00,Ensolarado,Medio,Motocicleta,Metropolitano,Cosmeticos,178
ped_poy9kodum,13,4.2,26.911520329927235,75.78707313556279,26.91794700249821,75.78741462258472,2024-03-03,09:00:00,09:10:00,Ensolarado,Baixo,Motocicleta,Metropolitano,Eletronicos,36
ped_vs7nd0218,3,4.4,13.03667499610496,80.21623196317844,13.112093450845226,80.29741878595759,2024-04-06,20:00:00,20:05:00,Ensolarado,Congestionamento,Van,Metropolitano,Acessorios,39
ped_hp93rbmdz,19,4.7,12.323538231276212,76.63077283314581,12.36119072692006,76.683392013657,2024-03-17,12:50:00,12:55:00,Neblina,Alto,Motocicleta,Metropolitano,Cozinha,159
ped_y3kg4jm4g,8,4.1,18.55357749134676,73.91358758414457,18.6339869089423,74.02385652825413,2024-03-31,21:40:00,21:55:00,Neblina,Congestionamento,Motocicleta,Metropolitano,Casa,113
ped_9tdgamvuv,7,3.8,22.570392025890996,88.43980366352636,22.64357670884546,88.48332467061233,2024-02-17,19:55:00,20:05:00,Ensolarado,Congestionamento,Motocicleta,Metropolitano,Esportes,126
ped_1iziojxhx,3,4.1,12.959793633148374,77.70006882946909,13.02543555343542,77.76844289944985,2024-03-09,19:35:00,19:40:00,Tempestade,Congestionamento,Motocicleta,Metropolitano,Calçados,93
ped_pz0dxs9jy,11,4.4,21.164267464338774,72.79161883447298,21.267201286989803,72.86804260702823,2024-03-27,22:35:00,22:50:00,Tempestade,Baixo,Scooter,Urbano,Esportes,79
ped_rs9j6e876,7,3.6,22.714990490614163,75.88241822981495,22.851783696127097,75.99935756186747,2024-03-25,17:10:00,17:25:00,Chuvoso,Medio,Motocicleta,Metropolitano,Acessorios,147
ped_uqvo81g5k,18,4.0,18.552986300218656,73.88730770539402,18.60762852644771,73.95837786744389,2024-03-11,19:35:00,19:40:00,Nublado,Congestionamento,Motocicleta,Metropolitano,Eletronicos,148
ped_jinmyb8gu,8,4.0,23.424924351952743,85.31766004188745,23.421215057541232,85.32607892567549,2024-03-03,10:30:00,10:45:00,Tempestade,Baixo,Motocicleta,Metropolitano,Lanches,92
ped_rckxsdz59,2,3.9,30.891602511197302,75.81995447561088,30.946621388182646,75.8357751155871,2024-02-15,18:10:00,18:20:00,Ventania,Medio,Scooter,Metropolitano,Eletronicos,21
ped_69cih6fdm,4,4.0,12.315371369510991,76.66653107624303,12.344044833137838,76.68446370443971,2024-03-07,10:10:00,10:25:00,Chuvoso,Baixo,Motocicleta,Metropolitano,Acessorios,56
ped_be05uhhcc,8,3.9,26.917993466258743,75.75515138835249,26.991481874854085,75.82644007600621,2024-03-18,17:50:00,18:05:00,Neblina,Medio,Motocicleta,Metropolitano,Cozinha,27
ped_vfbwbq87w,19,4.0,11.021133038565987,76.99233335883808,11.028829859482125,77.0002890711299,2024-04-03,08:50:00,09:00:00,Neblina,Baixo,Motocicleta,Outro,Acessorios,63
ped_3hv9em24p,5,3.9,22.318224137667674,73.16630348560705,22.383872382124856,73.24194526232132,2024-04-06,19:55:00,20:10:00,Chuvoso,Congestionamento,Van,Metropolitano,Acessorios,157
ped_3plqplhtc,4,4.4,12.916188654581754,77.61220450222261,12.99529516272257,77.6912216045174,2024-03-06,17:55:00,18:10:00,Neblina,Medio,Motocicleta,Metropolitano,Calçados,61
ped_p3w1eta3u,14,3.9,12.302490226630386,76.65949824767107,12.330880921504443,76.70610460888416,2024-03-19,15:30:00,15:40:00,Neblina,Medio,Scooter,Metropolitano,Cosmeticos,144
ped_tfvrh56pl,4,4.9,12.338046074442138,76.60165345738535,12.343907746971704,76.61491060156571,2024-03-21,09:40:00,09:50:00,Ventania,Baixo,Van,Metropolitano,Joias,29
ped_7n96wbub0,2,4.0,13.089801701549394,80.21410057015537,13.147374814972967,80.28459089333616,2024-03-19,18:20:00,18:25:00,Ventania,Medio,Motocicleta,Metropolitano,Roupas,101
ped_iakcwzdrf,13,4.5,17.422645204407548,78.38731173707507,17.464050176057885,78.42550716201795,2024-03-28,15:35:00,15:50:00,Ventania,Medio,Scooter,Metropolitano,Cuidados pessoais,92
ped_8vovlr83x,11,3.8,12.990898997038487,77.63889370924919,13.074160832890653,77.70292441328509,2024-03-29,18:15:00,18:30:00,Tempestade,Medio,Motocicleta,Metropolitano,Cuidados pessoais,115
ped_3nfcpgnio,13,4.9,13.063759979313662,80.25257369206973,13.085076640606543,80.31017673452153,2024-03-17,16:55:00,17:00:00,Neblina,Medio,Motocicleta,Urbano,Mercado,69
ped_u8b0b8rnt,5,3.6,12.981321496708244,77.62798131969512,13.101135869252571,77.77557751806317,2024-03-29,18:10:00,18:15:00,Ensolarado,Medio,Motocicleta,Metropolitano,Calçados,73
ped_rjyby694n,6,4.3,-0.0006563422459083721,0.009021696210541563,0.06739892072139467,0.06137893602443172,2024-03-21,19:15:00,19:20:00,Neblina,Congestionamento,Motocicleta,Metropolitano,Acessorios,42
ped_apc8fym7h,6,4.2,26.857221145432458,75.79639588741816,26.919660281551888,75.88548912013334,2024-03-04,18:25:00,18:35:00,Ventania,Medio,Van,Outro,Cosmeticos,54
ped_u7dyodl55,2,3.6,25.443130300813404,81.83080342069462,25.48236635117302,81.85505990613206,2024-02-15,20:30:00,20:45:00,Chuvoso,Congestionamento,Scooter,Metropolitano,Cuidados pessoais,77
ped_1m4ntr2f5,15,3.6,26.909729931741076,75.79492785013421,27.04746703080757,75.95191892754028,2024-03-29,22:55:00,23:00:00,Chuvoso,Baixo,Scooter,Metropolitano,Lanches,113
ped_2bws4es7j,6,4.5,10.007818510678582,76.30999109988443,10.026930245438338,76.32518505622495,2024-02-13,10:55:00,11:00:00,Chuvoso,Baixo,Motocicleta,Metropolitano,Acessorios,32
ped_ybk4oiwsi,15,4.8,12.944545837093573,77.6135174537436,12.968458041021668,77.64645385032946,2024-04-03,16:00:00,16:15:00,Ventania,Medio,Motocicleta,Metropolitano,Calçados,21
ped_8ui1gpp6d,7,3.9,15.601624520973894,73.745119357503,15.63204764574671,73.79178203513409,2024-02-13,14:50:00,15:05:00,Ensolarado,Alto,Motocicleta,Metropolitano,Brinquedos,159
ped_dq298g01v,15,3.7,0.003836236024342346,-0.0037700493475424745,0.1366290523758772,0.13194591362266914,2024-03-16,20:20:00,20:25:00,Neblina,Congestionamento,Motocicleta,Metropolitano,Cosmeticos,79
ped_ngveb0uou,11,4.6,17.42360391297951,78.3846621357017,17.515185517653585,78.48588760931915,2024-04-02,19:00:00,19:15:00,Nublado,Medio,Motocicleta,Metropolitano,Cuidados pessoais,104
ped_jweamuzur,11,4.6,26.756181325688527,75.84638495630782,26.895907754101504,75.9712419581598,2024-03-20,18:15:00,18:20:00,Tempestade,Medio,Motocicleta,Metropolitano,Acessorios,21
ped_59q8kuzd7,10,4.1,26.850729603486304,75.79261280156248,26.9735936342328,75.94175021076254,2024-03-29,23:35:00,23:50:00,Neblina,Baixo,Motocicleta,Metropolitano,Casa,165
ped_r822umqia,9,3.7,26.913281772194615,75.74200460285844,27.0681147910204,75.89116962228876,2024-03-04,19:35:00,19:40:00,Nublado,Congestionamento,Motocicleta,Metropolitano,Acessorios,117
ped_b26ju1k7h,7,4.3,22.31059239708504,73.16614533514016,22.437120183882882,73.27272774298059,2024-03-27,23:35:00,23:45:00,Ensolarado,Baixo,Scooter,Outro,Acessorios,80
ped_vhoqwxse5,17,3.6,-0.007981689097639357,-0.0037729923214750443,0.018562135661392663,0.033613532233867933,2024-02-11,18:00:00,18:15:00,Chuvoso,Medio,Scooter,Metropolitano,Calçados,106
ped_awhmhwax8,2,4.9,12.9639913729801,77.59551316302745,13.037808907278464,77.64882276713911,2024-03-09,18:10:00,18:25:00,Neblina,Medio,Van,Urbano,Livros,104
ped_xqetu49ko,12,3.7,19.111129133109145,72.83426474689819,19.180263361508725,72.92859027176775,2024-03-12,21:10:00,21:15:00,Ventania,Congestionamento,Motocicleta,Metropolitano,Roupas,134
ped_sg1ee35hj,18,3.8,17.42434598023501,78.40081285178535,17.509158789395237,78.48758650614964,2024-04-04,23:40:00,23:50:00,Ventania,Baixo,Motocicleta,Metropolitano,Roupas,67
ped_51q4hyibo,3,4.1,26.47361260433307,80.30541470870483,26.49234364402335,80.31554453165687,2024-02-11,11:00:00,11:10:00,Neblina,Baixo,Motocicleta,Metropolitano,Acessorios,158
ped_c9dnyju9l,11,4.8,19.874221744952024,75.31904145749145,19.974839465313426,75.42602546860722,2024-02-18,22:45:00,23:00:00,Tempestade,Baixo,Motocicleta,Metropolitano,Joias,64
ped_0bm54p557,12,3.7,18.592431452079943,73.79870014158882,18.599234788132755,73.81711168261762,2024-03-19,11:00:00,11:15:00,Ensolarado,Baixo,Scooter,Metropolitano,Roupas,111
ped_kjoqriyny,15,3.7,12.915273803498499,77.60075687298965,12.986632116485202,77.6859517090286,2024-03-02,23:25:00,23:40:00,Neblina,Baixo,Scooter,Metropolitano,Cozinha,72
ped_v3tu5u853,3,3.9,26.498342137541098,80.3295098530689,26.557345635083855,80.39821489007599,2024-02-14,21:00:00,21:10:00,Ensolarado,Congestionamento,Scooter,Metropolitano,Livros,38
ped_lrumuhgw5,17,4.9,12.943381614232075,77.61068928990323,13.034679640184343,77.68508365294554,2024-03-27,19:30:00,19:40:00,Nublado,Congestionamento,Motocicleta,Metropolitano,Casa,163
ped_kvvyv12mr,19,3.7,22.760076846691152,75.86885483883253,22.870535058981748,76.00134896261707,2024-03-04,22:55:00,23:05:00,Ventania,Baixo,Motocicleta,Urbano,Brinquedos,41
ped_b2uo04owx,16,4.9,11.02768682472627,76.94949684315769,11.08371865236253,77.01766666034877,2024-04-06,20:25:00,20:40:00,Ensolarado,Congestionamento,Motocicleta,Urbano,Pets,25
ped_mv6csw23y,6,3.8,17.473824074211727,78.55921406506556,17.526173262196902,78.59036172792388,2024-03-26,12:35:00,12:50:00,Chuvoso,Alto,Motocicleta,Metropolitano,Lazer,91
ped_hphaecad8,17,4.2,27.15495327793696,78.03520008835238,27.2102470413766,78.10502881952203,2024-02-11,18:55:00,19:00:00,Ensolarado,Medio,Motocicleta,Metropolitano,Brinquedos,160
ped_57yju00bm,7,4.4,10.999308742751284,76.94801765754772,11.035341641116105,76.99419569366205,2024-03-28,22:45:00,22:50:00,Tempestade,Baixo,Motocicleta,Metropolitano,Roupas,162
ped_i9vzlqnn7,6,4.3,-0.0022704962484406135,-0.009339195269428273,0.11253284251780699,0.06780217787550874,2024-03-18,23:45:00,23:55:00,Ventania,Baixo,Motocicleta,Metropolitano,Cuidados pessoais,178
ped_tkp4fsddt,4,4.1,25.445199711509247,81.83293789670522,25.516936040328424,81.88535152414201,2024-02-11,15:25:00,15:30:00,Nublado,Medio,Motocicleta,Urbano,Calçados,73
ped_jx8zuujdt,14,4.9,19.119983753735585,72.84022496961677,19.130680954347312,72.83434044971199,2024-03-28,11:30:00,11:40:00,Ensolarado,Alto,Motocicleta,Metropolitano,Esportes,92
ped_qgd2ncxpd,19,4.0,19.866400763822945,75.29616846964399,19.94300292431768,75.41515635129885,2024-02-16,22:35:00,22:45:00,Ventania,Baixo,Motocicleta,Urbano,Eletronicos,97
ped_x73rs4ssv,7,3.5,19.180080804697514,72.82093533677325,19.23191256585203,72.898696746616,2024-03-16,23:35:00,23:45:00,Tempestade,Baixo,Motocicleta,Metropolitano,Mercado,79
ped_xl349s936,15,4.6,13.024732134249154,80.18256734079777,13.045547321843218,80.20347927856068,2024-03-28,10:25:00,10:30:00,Chuvoso,Baixo,Motocicleta,Metropolitano,Acessorios,127
ped_r1k6qfdt0,19,4.2,17.463204999309646,78.3769540557392,17.47360799249346,78.41048373500536,2024-03-03,22:20:00,22:30:00,Chuvoso,Baixo,Motocicleta,Metropolitano,Pets,159
ped_ofnkizpej,14,4.6,21.145278021347746,72.79451344898875,21.209894636691942,72.8393643918946,2024-03-13,17:15:00,17:20:00,Ventania,Medio,Scooter,Metropolitano,Eletronicos,171
ped_cm3fqs8ze,12,4.2,11.022923528731981,77.00860180547787,11.0961035522836,77.07071304078502,2024-03-14,21:30:00,21:45:00,Ventania,Congestionamento,Motocicleta,Urbano,Esportes,113
ped_2tuje9fzd,6,4.7,22.3125732083052,73.14010196768176,22.381621700861693,73.20872454839234,2024-03-01,18:40:00,18:50:00,Tempestade,Medio,Motocicleta,Urbano,Casa,139
ped_8ax9f4txy,10,3.8,11.004591092041043,76.95432113658954,11.04511596083473,76.97448200060514,2024-03-21,15:10:00,15:20:00,Neblina,Medio,Motocicleta,Metropolitano,Esportes,113
ped_9u3x3v1g8,17,4.1,22.745872465819215,75.88372589839337,22.832816796287826,75.99033785553942,2024-03-10,22:50:00,23:05:00,Chuvoso,Baixo,Scooter,Metropolitano,Lanches,160
ped_1njpp4ymf,18,4.1,22.719811141551,75.88348284278824,22.831529720502093,75.98419633806466,2024-03-20,19:30:00,19:40:00,Ventania,Congestionamento,Motocicleta,Metropolitano,Calçados,163
ped_i9trud60g,11,4.5,19.181070766902742,72.84985688199299,19.25016599888873,72.92507373534521,2024-04-06,20:30:00,20:35:00,Chuvoso,Congestionamento,Motocicleta,Metropolitano,Joias,143
